Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Indikator,Nilai UN,Jumlah Nilai UN
Jakarta,2017,Luar,-,SMAN 32,IPA,Terendah,85.75,-
Jakarta,2017,Luar,-,SMAN 32,IPA,Tertinggi,87.88,-
Jakarta,2017,Luar,-,SMAN 32,IPA,Rata - Rata,86.68,-
Jakarta,2017,Luar,-,SMAN 32,IPS,Terendah,82.13,-
Jakarta,2017,Luar,-,SMAN 32,IPS,Tertinggi,85.38,-
Jakarta,2017,Luar,-,SMAN 32,IPS,Rata - Rata,83.39,-
Jakarta,2017,Luar,-,SMAN 33,IPA,Terendah,90.5,-
Jakarta,2017,Luar,-,SMAN 33,IPA,Tertinggi,93.63,-
Jakarta,2017,Luar,-,SMAN 33,IPA,Rata - Rata,91.68,-
Jakarta,2017,Luar,-,SMAN 33,IPS,Terendah,80.25,-
Jakarta,2017,Luar,-,SMAN 33,IPS,Tertinggi,82.88,-
Jakarta,2017,Luar,-,SMAN 33,IPS,Rata - Rata,81.45,-
Jakarta,2017,Luar,-,SMAN 34,IPA,Terendah,92.63,-
Jakarta,2017,Luar,-,SMAN 34,IPA,Tertinggi,94.25,-
Jakarta,2017,Luar,-,SMAN 34,IPA,Rata - Rata,93.11,-
Jakarta,2017,Luar,-,SMAN 34,IPS,Terendah,91,-
Jakarta,2017,Luar,-,SMAN 34,IPS,Tertinggi,92.38,-
Jakarta,2017,Luar,-,SMAN 34,IPS,Rata - Rata,91.55,-
Jakarta,2017,Luar,-,SMAN 35,IPA,Terendah,83.88,-
Jakarta,2017,Luar,-,SMAN 35,IPA,Tertinggi,88.63,-
Jakarta,2017,Luar,-,SMAN 35,IPA,Rata - Rata,86.83,-
Jakarta,2017,Luar,-,SMAN 35,IPS,Terendah,74.63,-
Jakarta,2017,Luar,-,SMAN 35,IPS,Tertinggi,78,-
Jakarta,2017,Luar,-,SMAN 35,IPS,Rata - Rata,75.95,-
Jakarta,2017,Luar,-,SMAN 36,IPA,Terendah,75.38,-
Jakarta,2017,Luar,-,SMAN 36,IPA,Tertinggi,85,-
Jakarta,2017,Luar,-,SMAN 36,IPA,Rata - Rata,79.27,-
Jakarta,2017,Luar,-,SMAN 36,IPS,Terendah,72.75,-
Jakarta,2017,Luar,-,SMAN 36,IPS,Tertinggi,77.25,-
Jakarta,2017,Luar,-,SMAN 36,IPS,Rata - Rata,73.91,-
Jakarta,2017,Luar,-,SMAN 37,IPA,Terendah,79.88,-
Jakarta,2017,Luar,-,SMAN 37,IPA,Tertinggi,88.25,-
Jakarta,2017,Luar,-,SMAN 37,IPA,Rata - Rata,81.73,-
Jakarta,2017,Luar,-,SMAN 37,IPS,Terendah,78.88,-
Jakarta,2017,Luar,-,SMAN 37,IPS,Tertinggi,80.38,-
Jakarta,2017,Luar,-,SMAN 37,IPS,Rata - Rata,79.25,-
Jakarta,2017,Luar,-,SMAN 38,IPA,Terendah,91.88,-
Jakarta,2017,Luar,-,SMAN 38,IPA,Tertinggi,93,-
Jakarta,2017,Luar,-,SMAN 38,IPA,Rata - Rata,92.38,-
Jakarta,2017,Luar,-,SMAN 38,IPS,Terendah,88.13,-
Jakarta,2017,Luar,-,SMAN 38,IPS,Tertinggi,91.63,-
Jakarta,2017,Luar,-,SMAN 38,IPS,Rata - Rata,89.8,-
Jakarta,2017,Luar,-,SMAN 39,IPA,Terendah,93.13,-
Jakarta,2017,Luar,-,SMAN 39,IPA,Tertinggi,96,-
Jakarta,2017,Luar,-,SMAN 39,IPA,Rata - Rata,94.13,-
Jakarta,2017,Luar,-,SMAN 39,IPS,Terendah,90.13,-
Jakarta,2017,Luar,-,SMAN 39,IPS,Tertinggi,92.13,-
Jakarta,2017,Luar,-,SMAN 39,IPS,Rata - Rata,90.84,-
Jakarta,2017,Luar,-,SMAN 40,IPA,Terendah,65.13,-
Jakarta,2017,Luar,-,SMAN 40,IPA,Tertinggi,78.38,-
Jakarta,2017,Luar,-,SMAN 40,IPA,Rata - Rata,68.69,-
Jakarta,2017,Luar,-,SMAN 40,IPS,Terendah,63.25,-
Jakarta,2017,Luar,-,SMAN 40,IPS,Tertinggi,66.88,-
Jakarta,2017,Luar,-,SMAN 40,IPS,Rata - Rata,64.92,-
Jakarta,2017,Luar,-,SMAN 41,IPA,Terendah,62.13,-
Jakarta,2017,Luar,-,SMAN 41,IPA,Tertinggi,73.88,-
Jakarta,2017,Luar,-,SMAN 41,IPA,Rata - Rata,68.65,-
Jakarta,2017,Luar,-,SMAN 41,IPS,Terendah,61.5,-
Jakarta,2017,Luar,-,SMAN 41,IPS,Tertinggi,72.5,-
Jakarta,2017,Luar,-,SMAN 41,IPS,Rata - Rata,65.84,-
Jakarta,2017,Luar,-,SMAN 42,IPA,Terendah,86.75,-
Jakarta,2017,Luar,-,SMAN 42,IPA,Tertinggi,89.38,-
Jakarta,2017,Luar,-,SMAN 42,IPA,Rata - Rata,87.89,-
Jakarta,2017,Luar,-,SMAN 42,IPS,Terendah,82.63,-
Jakarta,2017,Luar,-,SMAN 42,IPS,Tertinggi,84.75,-
Jakarta,2017,Luar,-,SMAN 42,IPS,Rata - Rata,83.33,-
Jakarta,2017,Luar,-,SMAN 43,IPA,Terendah,78.25,-
Jakarta,2017,Luar,-,SMAN 43,IPA,Tertinggi,85.75,-
Jakarta,2017,Luar,-,SMAN 43,IPA,Rata - Rata,79.98,-
Jakarta,2017,Luar,-,SMAN 43,IPS,Terendah,74.63,-
Jakarta,2017,Luar,-,SMAN 43,IPS,Tertinggi,78,-
Jakarta,2017,Luar,-,SMAN 43,IPS,Rata - Rata,75.8,-
Jakarta,2017,Luar,-,SMAN 44,IPA,Terendah,86.88,-
Jakarta,2017,Luar,-,SMAN 44,IPA,Tertinggi,89.13,-
Jakarta,2017,Luar,-,SMAN 44,IPA,Rata - Rata,88.11,-
Jakarta,2017,Luar,-,SMAN 44,IPS,Terendah,82.75,-
Jakarta,2017,Luar,-,SMAN 44,IPS,Tertinggi,88.5,-
Jakarta,2017,Luar,-,SMAN 44,IPS,Rata - Rata,85.1,-
Jakarta,2017,Luar,-,SMAN 45,IPA,Terendah,68.25,-
Jakarta,2017,Luar,-,SMAN 45,IPA,Tertinggi,78.25,-
Jakarta,2017,Luar,-,SMAN 45,IPA,Rata - Rata,72.89,-
Jakarta,2017,Luar,-,SMAN 45,IPS,Terendah,67.88,-
Jakarta,2017,Luar,-,SMAN 45,IPS,Tertinggi,82.25,-
Jakarta,2017,Luar,-,SMAN 45,IPS,Rata - Rata,70.41,-
Jakarta,2017,Luar,-,SMAN 46,IPA,Terendah,85.13,-
Jakarta,2017,Luar,-,SMAN 46,IPA,Tertinggi,87.5,-
Jakarta,2017,Luar,-,SMAN 46,IPA,Rata - Rata,86.16,-
Jakarta,2017,Luar,-,SMAN 46,IPS,Terendah,80.75,-
Jakarta,2017,Luar,-,SMAN 46,IPS,Tertinggi,84.63,-
Jakarta,2017,Luar,-,SMAN 46,IPS,Rata - Rata,82.44,-
Jakarta,2017,Luar,-,SMAN 47,IPA,Terendah,93,-
Jakarta,2017,Luar,-,SMAN 47,IPA,Tertinggi,96.38,-
Jakarta,2017,Luar,-,SMAN 47,IPA,Rata - Rata,94.04,-
Jakarta,2017,Luar,-,SMAN 47,IPS,Terendah,90.25,-
Jakarta,2017,Luar,-,SMAN 47,IPS,Tertinggi,92.13,-
Jakarta,2017,Luar,-,SMAN 47,IPS,Rata - Rata,90.91,-
Jakarta,2017,Luar,-,SMAN 48,IPA,Terendah,92.63,-
Jakarta,2017,Luar,-,SMAN 48,IPA,Tertinggi,94.25,-
Jakarta,2017,Luar,-,SMAN 48,IPA,Rata - Rata,93.11,-
Jakarta,2017,Luar,-,SMAN 48,IPS,Terendah,88,-
Jakarta,2017,Luar,-,SMAN 48,IPS,Tertinggi,89.88,-
Jakarta,2017,Luar,-,SMAN 48,IPS,Rata - Rata,88.7,-
Jakarta,2017,Luar,-,SMAN 49,IPA,Terendah,90.13,-
Jakarta,2017,Luar,-,SMAN 49,IPA,Tertinggi,92.25,-
Jakarta,2017,Luar,-,SMAN 49,IPA,Rata - Rata,91,-
Jakarta,2017,Luar,-,SMAN 49,IPS,Terendah,87.25,-
Jakarta,2017,Luar,-,SMAN 49,IPS,Tertinggi,87.88,-
Jakarta,2017,Luar,-,SMAN 49,IPS,Rata - Rata,87.54,-
Jakarta,2017,Luar,-,SMAN 50,IPA,Terendah,78.63,-
Jakarta,2017,Luar,-,SMAN 50,IPA,Tertinggi,80.38,-
Jakarta,2017,Luar,-,SMAN 50,IPA,Rata - Rata,79.53,-
Jakarta,2017,Luar,-,SMAN 50,IPS,Terendah,75.25,-
Jakarta,2017,Luar,-,SMAN 50,IPS,Tertinggi,78.88,-
Jakarta,2017,Luar,-,SMAN 50,IPS,Rata - Rata,76.7,-
Jakarta,2017,Luar,-,SMAN 51,IPA,Terendah,81.63,-
Jakarta,2017,Luar,-,SMAN 51,IPA,Tertinggi,83,-
Jakarta,2017,Luar,-,SMAN 51,IPA,Rata - Rata,82.23,-
Jakarta,2017,Luar,-,SMAN 51,IPS,Terendah,79,-
Jakarta,2017,Luar,-,SMAN 51,IPS,Tertinggi,80,-
Jakarta,2017,Luar,-,SMAN 51,IPS,Rata - Rata,79.59,-
Jakarta,2017,Luar,-,SMAN 52,IPA,Terendah,69.25,-
Jakarta,2017,Luar,-,SMAN 52,IPA,Tertinggi,82.38,-
Jakarta,2017,Luar,-,SMAN 52,IPA,Rata - Rata,77.16,-
Jakarta,2017,Luar,-,SMAN 52,IPS,Terendah,63.13,-
Jakarta,2017,Luar,-,SMAN 52,IPS,Tertinggi,81.5,-
Jakarta,2017,Luar,-,SMAN 52,IPS,Rata - Rata,69.89,-
Jakarta,2017,Luar,-,SMAN 53,IPA,Terendah,79.88,-
Jakarta,2017,Luar,-,SMAN 53,IPA,Tertinggi,85.13,-
Jakarta,2017,Luar,-,SMAN 53,IPA,Rata - Rata,81.38,-
Jakarta,2017,Luar,-,SMAN 53,IPS,Terendah,76.13,-
Jakarta,2017,Luar,-,SMAN 53,IPS,Tertinggi,82,-
Jakarta,2017,Luar,-,SMAN 53,IPS,Rata - Rata,77.97,-
Jakarta,2017,Luar,-,SMAN 54,IPA,Terendah,87.5,-
Jakarta,2017,Luar,-,SMAN 54,IPA,Tertinggi,88.5,-
Jakarta,2017,Luar,-,SMAN 54,IPA,Rata - Rata,87.86,-
Jakarta,2017,Luar,-,SMAN 54,IPS,Terendah,76,-
Jakarta,2017,Luar,-,SMAN 54,IPS,Tertinggi,81.75,-
Jakarta,2017,Luar,-,SMAN 54,IPS,Rata - Rata,77.82,-
Jakarta,2017,Luar,-,SMAN 55,IPA,Terendah,83.88,-
Jakarta,2017,Luar,-,SMAN 55,IPA,Tertinggi,87.88,-
Jakarta,2017,Luar,-,SMAN 55,IPA,Rata - Rata,85.93,-
Jakarta,2017,Luar,-,SMAN 55,IPS,Terendah,80.88,-
Jakarta,2017,Luar,-,SMAN 55,IPS,Tertinggi,89.38,-
Jakarta,2017,Luar,-,SMAN 55,IPS,Rata - Rata,83.16,-
Jakarta,2017,Luar,-,SMAN 56,IPA,Terendah,74.38,-
Jakarta,2017,Luar,-,SMAN 56,IPA,Tertinggi,77.5,-
Jakarta,2017,Luar,-,SMAN 56,IPA,Rata - Rata,76.44,-
Jakarta,2017,Luar,-,SMAN 56,IPS,Terendah,71.63,-
Jakarta,2017,Luar,-,SMAN 56,IPS,Tertinggi,76.88,-
Jakarta,2017,Luar,-,SMAN 56,IPS,Rata - Rata,73.42,-
Jakarta,2017,Luar,-,SMAN 57,IPA,Terendah,81.5,-
Jakarta,2017,Luar,-,SMAN 57,IPA,Tertinggi,95.5,-
Jakarta,2017,Luar,-,SMAN 57,IPA,Rata - Rata,85.78,-
Jakarta,2017,Luar,-,SMAN 57,IPS,Terendah,77.13,-
Jakarta,2017,Luar,-,SMAN 57,IPS,Tertinggi,78.88,-
Jakarta,2017,Luar,-,SMAN 57,IPS,Rata - Rata,77.98,-
Jakarta,2017,Luar,-,SMAN 58,IPA,Terendah,89.38,-
Jakarta,2017,Luar,-,SMAN 58,IPA,Tertinggi,91.25,-
Jakarta,2017,Luar,-,SMAN 58,IPA,Rata - Rata,90.7,-
Jakarta,2017,Luar,-,SMAN 58,IPS,Terendah,84,-
Jakarta,2017,Luar,-,SMAN 58,IPS,Tertinggi,85.75,-
Jakarta,2017,Luar,-,SMAN 58,IPS,Rata - Rata,84.7,-
Jakarta,2017,Luar,-,SMAN 59,IPA,Terendah,82.63,-
Jakarta,2017,Luar,-,SMAN 59,IPA,Tertinggi,85.63,-
Jakarta,2017,Luar,-,SMAN 59,IPA,Rata - Rata,84.42,-
Jakarta,2017,Luar,-,SMAN 59,IPS,Terendah,79.13,-
Jakarta,2017,Luar,-,SMAN 59,IPS,Tertinggi,82.63,-
Jakarta,2017,Luar,-,SMAN 59,IPS,Rata - Rata,80.91,-
Jakarta,2017,Luar,-,SMAN 60,IPA,Terendah,82.25,-
Jakarta,2017,Luar,-,SMAN 60,IPA,Tertinggi,83.5,-
Jakarta,2017,Luar,-,SMAN 60,IPA,Rata - Rata,82.93,-
Jakarta,2017,Luar,-,SMAN 60,IPS,Terendah,79.38,-
Jakarta,2017,Luar,-,SMAN 60,IPS,Tertinggi,80.63,-
Jakarta,2017,Luar,-,SMAN 60,IPS,Rata - Rata,80.04,-
Jakarta,2017,Luar,-,SMAN 61,IPA,Terendah,92.75,-
Jakarta,2017,Luar,-,SMAN 61,IPA,Tertinggi,94.13,-
Jakarta,2017,Luar,-,SMAN 61,IPA,Rata - Rata,93.55,-
Jakarta,2017,Luar,-,SMAN 61,IPS,Terendah,89.88,-
Jakarta,2017,Luar,-,SMAN 61,IPS,Tertinggi,91,-
Jakarta,2017,Luar,-,SMAN 61,IPS,Rata - Rata,90.44,-
Jakarta,2017,Luar,-,SMAN 62,IPA,Terendah,89.38,-
Jakarta,2017,Luar,-,SMAN 62,IPA,Tertinggi,90.63,-
Jakarta,2017,Luar,-,SMAN 62,IPA,Rata - Rata,89.7,-
Jakarta,2017,Luar,-,SMAN 62,IPS,Terendah,83.63,-
Jakarta,2017,Luar,-,SMAN 62,IPS,Tertinggi,87.38,-
Jakarta,2017,Luar,-,SMAN 62,IPS,Rata - Rata,85.13,-
Jakarta,2017,Luar,-,SMAN 63,IPA,Terendah,88.25,-
Jakarta,2017,Luar,-,SMAN 63,IPA,Tertinggi,91.13,-
Jakarta,2017,Luar,-,SMAN 63,IPA,Rata - Rata,89.25,-
Jakarta,2017,Luar,-,SMAN 63,IPS,Terendah,85.75,-
Jakarta,2017,Luar,-,SMAN 63,IPS,Tertinggi,87.5,-
Jakarta,2017,Luar,-,SMAN 63,IPS,Rata - Rata,86.88,-
Jakarta,2017,Luar,-,SMAN 64,IPA,Terendah,84.75,-
Jakarta,2017,Luar,-,SMAN 64,IPA,Tertinggi,86.13,-
Jakarta,2017,Luar,-,SMAN 64,IPA,Rata - Rata,85.48,-
Jakarta,2017,Luar,-,SMAN 64,IPS,Terendah,80.63,-
Jakarta,2017,Luar,-,SMAN 64,IPS,Tertinggi,82.25,-
Jakarta,2017,Luar,-,SMAN 64,IPS,Rata - Rata,81.34,-
Jakarta,2017,Luar,-,SMAN 65,IPA,Terendah,90,-
Jakarta,2017,Luar,-,SMAN 65,IPA,Tertinggi,90.88,-
Jakarta,2017,Luar,-,SMAN 65,IPA,Rata - Rata,90.45,-
Jakarta,2017,Luar,-,SMAN 65,IPS,Terendah,85,-
Jakarta,2017,Luar,-,SMAN 65,IPS,Tertinggi,86.75,-
Jakarta,2017,Luar,-,SMAN 65,IPS,Rata - Rata,85.63,-
Jakarta,2017,Luar,-,SMAN 66,IPA,Terendah,89.5,-
Jakarta,2017,Luar,-,SMAN 66,IPA,Tertinggi,91.5,-
Jakarta,2017,Luar,-,SMAN 66,IPA,Rata - Rata,90.65,-
Jakarta,2017,Luar,-,SMAN 66,IPS,Terendah,86.5,-
Jakarta,2017,Luar,-,SMAN 66,IPS,Tertinggi,89,-
Jakarta,2017,Luar,-,SMAN 66,IPS,Rata - Rata,87.45,-
Jakarta,2017,Luar,-,SMAN 67,IPA,Terendah,89.75,-
Jakarta,2017,Luar,-,SMAN 67,IPA,Tertinggi,92.38,-
Jakarta,2017,Luar,-,SMAN 67,IPA,Rata - Rata,91.02,-
Jakarta,2017,Luar,-,SMAN 67,IPS,Terendah,85.38,-
Jakarta,2017,Luar,-,SMAN 67,IPS,Tertinggi,87.75,-
Jakarta,2017,Luar,-,SMAN 67,IPS,Rata - Rata,86.56,-
Jakarta,2017,Luar,-,SMAN 68,IPA,Terendah,91.63,-
Jakarta,2017,Luar,-,SMAN 68,IPA,Tertinggi,93.63,-
Jakarta,2017,Luar,-,SMAN 68,IPA,Rata - Rata,92.64,-
Jakarta,2017,Luar,-,SMAN 68,IPS,Terendah,88.5,-
Jakarta,2017,Luar,-,SMAN 68,IPS,Tertinggi,90.88,-
Jakarta,2017,Luar,-,SMAN 68,IPS,Rata - Rata,89.6,-
Jakarta,2017,Luar,-,SMAN 70,IPA,Terendah,91.13,-
Jakarta,2017,Luar,-,SMAN 70,IPA,Tertinggi,92.88,-
Jakarta,2017,Luar,-,SMAN 70,IPA,Rata - Rata,91.88,-
Jakarta,2017,Luar,-,SMAN 70,IPS,Terendah,89.25,-
Jakarta,2017,Luar,-,SMAN 70,IPS,Tertinggi,90.75,-
Jakarta,2017,Luar,-,SMAN 70,IPS,Rata - Rata,89.88,-
Jakarta,2017,Luar,-,SMAN 71,IPA,Terendah,91.75,-
Jakarta,2017,Luar,-,SMAN 71,IPA,Tertinggi,92.75,-
Jakarta,2017,Luar,-,SMAN 71,IPA,Rata - Rata,92.1,-
Jakarta,2017,Luar,-,SMAN 71,IPS,Terendah,87.88,-
Jakarta,2017,Luar,-,SMAN 71,IPS,Tertinggi,88.88,-
Jakarta,2017,Luar,-,SMAN 71,IPS,Rata - Rata,88.33,-
Jakarta,2017,Luar,-,SMAN 72,IPA,Terendah,70,-
Jakarta,2017,Luar,-,SMAN 72,IPA,Tertinggi,76.5,-
Jakarta,2017,Luar,-,SMAN 72,IPA,Rata - Rata,73.25,-
Jakarta,2017,Luar,-,SMAN 72,IPS,Terendah,68.75,-
Jakarta,2017,Luar,-,SMAN 72,IPS,Tertinggi,77.75,-
Jakarta,2017,Luar,-,SMAN 72,IPS,Rata - Rata,71.47,-
Jakarta,2017,Luar,-,SMAN 73,IPA,Terendah,76.88,-
Jakarta,2017,Luar,-,SMAN 73,IPA,Tertinggi,82.13,-
Jakarta,2017,Luar,-,SMAN 73,IPA,Rata - Rata,78.92,-
Jakarta,2017,Luar,-,SMAN 73,IPS,Terendah,66,-
Jakarta,2017,Luar,-,SMAN 73,IPS,Tertinggi,81.75,-
Jakarta,2017,Luar,-,SMAN 73,IPS,Rata - Rata,69.73,-
Jakarta,2017,Luar,-,SMAN 74,IPA,Terendah,86,-
Jakarta,2017,Luar,-,SMAN 74,IPA,Tertinggi,87.5,-
Jakarta,2017,Luar,-,SMAN 74,IPA,Rata - Rata,86.53,-
Jakarta,2017,Luar,-,SMAN 74,IPS,Terendah,82.63,-
Jakarta,2017,Luar,-,SMAN 74,IPS,Tertinggi,86.38,-
Jakarta,2017,Luar,-,SMAN 74,IPS,Rata - Rata,83.71,-
Jakarta,2017,Luar,-,SMAN 75,IPA,Terendah,67.75,-
Jakarta,2017,Luar,-,SMAN 75,IPA,Tertinggi,83.63,-
Jakarta,2017,Luar,-,SMAN 75,IPA,Rata - Rata,73.41,-
Jakarta,2017,Luar,-,SMAN 75,IPS,Terendah,65.63,-
Jakarta,2017,Luar,-,SMAN 75,IPS,Tertinggi,67.75,-
Jakarta,2017,Luar,-,SMAN 75,IPS,Rata - Rata,66.35,-
Jakarta,2017,Luar,-,SMAN 76,IPA,Terendah,76.25,-
Jakarta,2017,Luar,-,SMAN 76,IPA,Tertinggi,77.88,-
Jakarta,2017,Luar,-,SMAN 76,IPA,Rata - Rata,76.98,-
Jakarta,2017,Luar,-,SMAN 76,IPS,Terendah,72.38,-
Jakarta,2017,Luar,-,SMAN 76,IPS,Tertinggi,73.38,-
Jakarta,2017,Luar,-,SMAN 76,IPS,Rata - Rata,72.83,-
Jakarta,2017,Luar,-,SMAN 77,IPA,Terendah,84.38,-
Jakarta,2017,Luar,-,SMAN 77,IPA,Tertinggi,91.5,-
Jakarta,2017,Luar,-,SMAN 77,IPA,Rata - Rata,87,-
Jakarta,2017,Luar,-,SMAN 77,IPS,Terendah,79.25,-
Jakarta,2017,Luar,-,SMAN 77,IPS,Tertinggi,84.13,-
Jakarta,2017,Luar,-,SMAN 77,IPS,Rata - Rata,81.75,-
Jakarta,2017,Luar,-,SMAN 78,IPA,Terendah,91.13,-
Jakarta,2017,Luar,-,SMAN 78,IPA,Tertinggi,96.38,-
Jakarta,2017,Luar,-,SMAN 78,IPA,Rata - Rata,92.95,-
Jakarta,2017,Luar,-,SMAN 78,IPS,Terendah,88.13,-
Jakarta,2017,Luar,-,SMAN 78,IPS,Tertinggi,90.75,-
Jakarta,2017,Luar,-,SMAN 78,IPS,Rata - Rata,89,-
Jakarta,2017,Luar,-,SMAN 79,IPA,Terendah,79.88,-
Jakarta,2017,Luar,-,SMAN 79,IPA,Tertinggi,81.25,-
Jakarta,2017,Luar,-,SMAN 79,IPA,Rata - Rata,80.67,-
Jakarta,2017,Luar,-,SMAN 79,IPS,Terendah,77.13,-
Jakarta,2017,Luar,-,SMAN 79,IPS,Tertinggi,80.13,-
Jakarta,2017,Luar,-,SMAN 79,IPS,Rata - Rata,78.22,-
Jakarta,2017,Luar,-,SMAN 80,IPA,Terendah,66.25,-
Jakarta,2017,Luar,-,SMAN 80,IPA,Tertinggi,78.13,-
Jakarta,2017,Luar,-,SMAN 80,IPA,Rata - Rata,70.2,-
Jakarta,2017,Luar,-,SMAN 80,IPS,Terendah,63.88,-
Jakarta,2017,Luar,-,SMAN 80,IPS,Tertinggi,65.75,-
Jakarta,2017,Luar,-,SMAN 80,IPS,Rata - Rata,65,-
Jakarta,2017,Luar,-,SMAN 81,IPA,Terendah,93.88,-
Jakarta,2017,Luar,-,SMAN 81,IPA,Tertinggi,95.63,-
Jakarta,2017,Luar,-,SMAN 81,IPA,Rata - Rata,94.63,-
Jakarta,2017,Luar,-,SMAN 81,IPS,Terendah,91.5,-
Jakarta,2017,Luar,-,SMAN 81,IPS,Tertinggi,92.5,-
Jakarta,2017,Luar,-,SMAN 81,IPS,Rata - Rata,91.97,-
Jakarta,2017,Luar,-,SMAN 82,IPA,Terendah,87.88,-
Jakarta,2017,Luar,-,SMAN 82,IPA,Tertinggi,90,-
Jakarta,2017,Luar,-,SMAN 82,IPA,Rata - Rata,88.83,-
Jakarta,2017,Luar,-,SMAN 82,IPS,Terendah,84.25,-
Jakarta,2017,Luar,-,SMAN 82,IPS,Tertinggi,86.38,-
Jakarta,2017,Luar,-,SMAN 82,IPS,Rata - Rata,85.05,-
Jakarta,2017,Luar,-,SMAN 83,IPA,Terendah,70.88,-
Jakarta,2017,Luar,-,SMAN 83,IPA,Tertinggi,72.38,-
Jakarta,2017,Luar,-,SMAN 83,IPA,Rata - Rata,71.59,-
Jakarta,2017,Luar,-,SMAN 83,IPS,Terendah,66.5,-
Jakarta,2017,Luar,-,SMAN 83,IPS,Tertinggi,72.75,-
Jakarta,2017,Luar,-,SMAN 83,IPS,Rata - Rata,69.13,-
Jakarta,2017,Luar,-,SMAN 84,IPA,Terendah,85.75,-
Jakarta,2017,Luar,-,SMAN 84,IPA,Tertinggi,89.38,-
Jakarta,2017,Luar,-,SMAN 84,IPA,Rata - Rata,87.2,-
Jakarta,2017,Luar,-,SMAN 84,IPS,Terendah,76.25,-
Jakarta,2017,Luar,-,SMAN 84,IPS,Tertinggi,80.88,-
Jakarta,2017,Luar,-,SMAN 84,IPS,Rata - Rata,78.93,-
Jakarta,2017,Luar,-,SMAN 85,IPA,Terendah,84.88,-
Jakarta,2017,Luar,-,SMAN 85,IPA,Tertinggi,87.13,-
Jakarta,2017,Luar,-,SMAN 85,IPA,Rata - Rata,85.89,-
Jakarta,2017,Luar,-,SMAN 85,IPS,Terendah,83.13,-
Jakarta,2017,Luar,-,SMAN 85,IPS,Tertinggi,84.5,-
Jakarta,2017,Luar,-,SMAN 85,IPS,Rata - Rata,83.63,-
Jakarta,2017,Luar,-,SMAN 86,IPA,Terendah,88.88,-
Jakarta,2017,Luar,-,SMAN 86,IPA,Tertinggi,89,-
Jakarta,2017,Luar,-,SMAN 86,IPA,Rata - Rata,88.95,-
Jakarta,2017,Luar,-,SMAN 86,IPS,Terendah,85,-
Jakarta,2017,Luar,-,SMAN 86,IPS,Tertinggi,87.5,-
Jakarta,2017,Luar,-,SMAN 86,IPS,Rata - Rata,86.35,-
Jakarta,2017,Luar,-,SMAN 87,IPA,Terendah,89.5,-
Jakarta,2017,Luar,-,SMAN 87,IPA,Tertinggi,91.13,-
Jakarta,2017,Luar,-,SMAN 87,IPA,Rata - Rata,90.38,-
Jakarta,2017,Luar,-,SMAN 87,IPS,Terendah,86.25,-
Jakarta,2017,Luar,-,SMAN 87,IPS,Tertinggi,87.25,-
Jakarta,2017,Luar,-,SMAN 87,IPS,Rata - Rata,86.73,-
Jakarta,2017,Luar,-,SMAN 88,IPA,Terendah,85.88,-
Jakarta,2017,Luar,-,SMAN 88,IPA,Tertinggi,88.38,-
Jakarta,2017,Luar,-,SMAN 88,IPA,Rata - Rata,87.53,-
Jakarta,2017,Luar,-,SMAN 88,IPS,Terendah,82.38,-
Jakarta,2017,Luar,-,SMAN 88,IPS,Tertinggi,84.13,-
Jakarta,2017,Luar,-,SMAN 88,IPS,Rata - Rata,83.43,-
Jakarta,2017,Luar,-,SMAN 89,IPA,Terendah,87.25,-
Jakarta,2017,Luar,-,SMAN 89,IPA,Tertinggi,90,-
Jakarta,2017,Luar,-,SMAN 89,IPA,Rata - Rata,88.6,-
Jakarta,2017,Luar,-,SMAN 89,IPS,Terendah,78.88,-
Jakarta,2017,Luar,-,SMAN 89,IPS,Tertinggi,82.38,-
Jakarta,2017,Luar,-,SMAN 89,IPS,Rata - Rata,80.8,-
Jakarta,2017,Luar,-,SMAN 90,IPA,Terendah,91,-
Jakarta,2017,Luar,-,SMAN 90,IPA,Tertinggi,94.88,-
Jakarta,2017,Luar,-,SMAN 90,IPA,Rata - Rata,92.35,-
Jakarta,2017,Luar,-,SMAN 90,IPS,Terendah,87.5,-
Jakarta,2017,Luar,-,SMAN 90,IPS,Tertinggi,90.63,-
Jakarta,2017,Luar,-,SMAN 90,IPS,Rata - Rata,89.05,-
Jakarta,2017,Luar,-,SMAN 91,IPA,Terendah,89.25,-
Jakarta,2017,Luar,-,SMAN 91,IPA,Tertinggi,90.88,-
Jakarta,2017,Luar,-,SMAN 91,IPA,Rata - Rata,90.05,-
Jakarta,2017,Luar,-,SMAN 91,IPS,Terendah,85.63,-
Jakarta,2017,Luar,-,SMAN 91,IPS,Tertinggi,86.5,-
Jakarta,2017,Luar,-,SMAN 91,IPS,Rata - Rata,86.23,-
Jakarta,2017,Luar,-,SMAN 92,IPA,Terendah,65.25,-
Jakarta,2017,Luar,-,SMAN 92,IPA,Tertinggi,69.5,-
Jakarta,2017,Luar,-,SMAN 92,IPA,Rata - Rata,66.5,-
Jakarta,2017,Luar,-,SMAN 92,IPS,Terendah,64.25,-
Jakarta,2017,Luar,-,SMAN 92,IPS,Tertinggi,70.25,-
Jakarta,2017,Luar,-,SMAN 92,IPS,Rata - Rata,65.8,-
Jakarta,2017,Luar,-,SMAN 93,IPA,Terendah,83.63,-
Jakarta,2017,Luar,-,SMAN 93,IPA,Tertinggi,84.88,-
