Provinsi,Kabupaten/Kota,Indikator,Jumlah
Lampung,Way Kanan,Difabel 4,105
Maluku,Buru,Difabel 4,4
Maluku,Buru Selatan,Difabel 4,3
Maluku,Kepulauan Aru,Difabel 4,3
Maluku,Kota Ambon,Difabel 4,65
Maluku,Kota Tual,Difabel 4,7
Maluku,Maluku Barat Daya,Difabel 4,10
Maluku,Maluku Tengah,Difabel 4,22
Maluku,Maluku Tenggara,Difabel 4,11
Maluku,Maluku Tenggara Barat,Difabel 4,20
Maluku,Seram Bagian Barat,Difabel 4,17
Maluku,Seram Bagian Timur,Difabel 4,1
Maluku Utara,Halmahera Barat,Difabel 4,11
Maluku Utara,Halmahera Selatan,Difabel 4,0
Maluku Utara,Halmahera Tengah,Difabel 4,12
Maluku Utara,Halmahera Timur,Difabel 4,9
Maluku Utara,Halmahera Utara,Difabel 4,11
Maluku Utara,Kepulauan Sula,Difabel 4,10
Maluku Utara,Kota Ternate,Difabel 4,35
Maluku Utara,Kota Tidore Kepulauan,Difabel 4,5
Maluku Utara,Pulau Morotai,Difabel 4,1
Maluku Utara,Pulau Taliabu,Difabel 4,6
Nusa Tenggara Barat,Bima,Difabel 4,84
Nusa Tenggara Barat,Dompu,Difabel 4,44
Nusa Tenggara Barat,Kota Bima,Difabel 4,31
Nusa Tenggara Barat,Kota Mataram,Difabel 4,112
Nusa Tenggara Barat,Lombok Barat,Difabel 4,124
Nusa Tenggara Barat,Lombok Tengah,Difabel 4,181
Nusa Tenggara Barat,Lombok Timur,Difabel 4,154
Nusa Tenggara Barat,Lombok Utara,Difabel 4,65
Nusa Tenggara Barat,Sumbawa,Difabel 4,113
Nusa Tenggara Barat,Sumbawa Barat,Difabel 4,30
Nusa Tenggara Timur,Alor,Difabel 4,62
Nusa Tenggara Timur,Belu,Difabel 4,26
Nusa Tenggara Timur,Ende,Difabel 4,49
Nusa Tenggara Timur,Flores Timur,Difabel 4,74
Nusa Tenggara Timur,Kota Kupang,Difabel 4,44
Nusa Tenggara Timur,Kupang,Difabel 4,43
Nusa Tenggara Timur,Lembata,Difabel 4,56
Nusa Tenggara Timur,Malaka,Difabel 4,58
Nusa Tenggara Timur,Manggarai,Difabel 4,103
Nusa Tenggara Timur,Manggarai Barat,Difabel 4,86
Nusa Tenggara Timur,Manggarai Timur,Difabel 4,8
Nusa Tenggara Timur,Nagekeo,Difabel 4,46
Nusa Tenggara Timur,Ngada,Difabel 4,154
Nusa Tenggara Timur,Rote Ndao,Difabel 4,31
Nusa Tenggara Timur,Sabu Raijua,Difabel 4,23
Nusa Tenggara Timur,Sikka,Difabel 4,159
Nusa Tenggara Timur,Sumba Barat,Difabel 4,22
Nusa Tenggara Timur,Sumba Barat Daya,Difabel 4,4
Nusa Tenggara Timur,Sumba Tengah,Difabel 4,4
Nusa Tenggara Timur,Sumba Timur,Difabel 4,99
Nusa Tenggara Timur,Timor Tengah Selatan,Difabel 4,35
Nusa Tenggara Timur,Timor Tengah Utara,Difabel 4,212
Papua,Asmat,Difabel 4,0
Papua,Biak Numfor,Difabel 4,30
Papua,Boven Digoel,Difabel 4,0
Papua,Deiyai,Difabel 4,0
Papua,Dogiyai,Difabel 4,2
Papua,Intan Jaya,Difabel 4,0
Papua,Jayapura,Difabel 4,16
Papua,Jayawijaya,Difabel 4,0
Papua,Keerom,Difabel 4,1
Papua,Kepulauan Yapen,Difabel 4,2
Papua,Kota Jayapura,Difabel 4,19
Papua,Lanny Jaya,Difabel 4,0
Papua,Mamberamo Raya,Difabel 4,0
Papua,Mamberamo Tengah,Difabel 4,0
Papua,Mappi,Difabel 4,1
Papua,Merauke,Difabel 4,11
Papua,Mimika,Difabel 4,2
Papua,Nabire,Difabel 4,11
Papua,Nduga,Difabel 4,0
Papua,Paniai,Difabel 4,0
Papua,Pegunungan Bintang,Difabel 4,0
Papua,Puncak,Difabel 4,0
Papua,Puncak Jaya,Difabel 4,111
Papua,Sarmi,Difabel 4,0
Papua,Supiori,Difabel 4,1
Papua,Tolikara,Difabel 4,0
Papua,Waropen,Difabel 4,1
Papua,Yahukimo,Difabel 4,0
Papua,Yalimo,Difabel 4,0
Riau,Bengkalis,Difabel 4,32
Riau,Indragiri Hilir,Difabel 4,66
Riau,Indragiri Hulu,Difabel 4,107
Riau,Kampar,Difabel 4,137
Riau,Kepulauan Meranti,Difabel 4,24
Riau,Kota Dumai,Difabel 4,52
Riau,Kota Pekanbaru,Difabel 4,41
Riau,Kuantan Singingi,Difabel 4,42
Riau,Pelalawan,Difabel 4,25
Riau,Rokan Hilir,Difabel 4,51
Riau,Rokan Hulu,Difabel 4,80
Riau,Siak,Difabel 4,57
Sulawesi Barat,Mamasa,Difabel 4,40
Sulawesi Barat,Polewali Mandar,Difabel 4,102
Sulawesi Selatan,Bantaeng,Difabel 4,129
Sulawesi Selatan,Barru,Difabel 4,118
Sulawesi Selatan,Bone,Difabel 4,140
Sulawesi Selatan,Bulukumba,Difabel 4,130
Sulawesi Selatan,Enrekang,Difabel 4,183
Sulawesi Selatan,Gowa,Difabel 4,255
Sulawesi Selatan,Jeneponto,Difabel 4,48
Sulawesi Selatan,Kepulauan Selayar,Difabel 4,77
Sulawesi Selatan,Kota Makassar,Difabel 4,107
Sulawesi Selatan,Kota Palopo,Difabel 4,26
Sulawesi Selatan,Kota Pare Pare,Difabel 4,69
Sulawesi Selatan,Luwu,Difabel 4,186
Sulawesi Selatan,Luwu Timur,Difabel 4,88
Sulawesi Selatan,Luwu Utara,Difabel 4,61
Sulawesi Selatan,Maros,Difabel 4,47
Sulawesi Selatan,Pangkajene Dan Kepulauan,Difabel 4,169
Sulawesi Selatan,Pinrang,Difabel 4,38
Sulawesi Selatan,Sidenreng Rappang,Difabel 4,73
Sulawesi Selatan,Sinjai,Difabel 4,67
Sulawesi Selatan,Soppeng,Difabel 4,119
Sulawesi Selatan,Takalar,Difabel 4,113
Sulawesi Selatan,Tana Toraja,Difabel 4,84
Sulawesi Selatan,Toraja Utara,Difabel 4,93
Sulawesi Selatan,Wajo,Difabel 4,122
Sulawesi Tengah,Donggala,Difabel 4,29
Sulawesi Tengah,Morowali,Difabel 4,14
Sulawesi Tengah,Parigi Moutong,Difabel 4,53
Sulawesi Tenggara,Bombana,Difabel 4,47
Sulawesi Tenggara,Buton,Difabel 4,26
Sulawesi Tenggara,Buton Selatan,Difabel 4,24
Sulawesi Tenggara,Buton Tengah,Difabel 4,6
Sulawesi Tenggara,Buton Utara,Difabel 4,13
Sulawesi Tenggara,Kolaka,Difabel 4,27
Sulawesi Tenggara,Kolaka Timur,Difabel 4,31
Sulawesi Tenggara,Kolaka Utara,Difabel 4,32
Sulawesi Tenggara,Konawe,Difabel 4,60
Sulawesi Tenggara,Konawe Kepulauan,Difabel 4,8
Sulawesi Tenggara,Konawe Selatan,Difabel 4,35
Sulawesi Tenggara,Konawe Utara,Difabel 4,16
Sulawesi Tenggara,Kota Bau Bau,Difabel 4,31
Sulawesi Tenggara,Kota Kendari,Difabel 4,39
Sulawesi Tenggara,Muna,Difabel 4,29
Sulawesi Tenggara,Muna Barat,Difabel 4,13
Sulawesi Tenggara,Wakatobi,Difabel 4,34
Sulawesi Utara,Bolaang Mongondow Utara,Difabel 4,18
Sulawesi Utara,Kep. Siau Tagulandang Biaro,Difabel 4,23
Sulawesi Utara,Kepulauan Talaud,Difabel 4,62
Sulawesi Utara,Kota Kotamobagu,Difabel 4,14
Sulawesi Utara,Minahasa,Difabel 4,37
Sulawesi Utara,Minahasa Tenggara,Difabel 4,24
Sumatera Barat,Kota Padang,Difabel 4,197
Sumatera Barat,Kota Padang Panjang,Difabel 4,28
Sumatera Barat,Kota Pariaman,Difabel 4,48
Sumatera Barat,Kota Sawahlunto,Difabel 4,41
Sumatera Selatan,Banyuasin,Difabel 4,29
Sumatera Selatan,Empat Lawang,Difabel 4,7
Sumatera Selatan,Kota Lubuklinggau,Difabel 4,16
Sumatera Selatan,Kota Pagar Alam,Difabel 4,35
Sumatera Selatan,Kota Palembang,Difabel 4,45
Sumatera Selatan,Kota Prabumulih,Difabel 4,10
Sumatera Selatan,Lahat,Difabel 4,88
Sumatera Selatan,Muara Enim,Difabel 4,60
Sumatera Selatan,Musi Banyuasin,Difabel 4,106
Sumatera Selatan,Musi Rawas,Difabel 4,78
Sumatera Selatan,Musi Rawas Utara,Difabel 4,15
Sumatera Selatan,Ogan Ilir,Difabel 4,93
Sumatera Selatan,Ogan Komering Ilir,Difabel 4,31
Sumatera Selatan,Ogan Komering Ulu,Difabel 4,57
Sumatera Selatan,Ogan Komering Ulu Selatan,Difabel 4,60
Sumatera Selatan,Ogan Komering Ulu Timur,Difabel 4,151
Sumatera Selatan,Penukal Abab Lematang Ilir,Difabel 4,13
Sumatera Utara,Asahan,Difabel 4,86
Sumatera Utara,Batu Bara,Difabel 4,11
Sumatera Utara,Dairi,Difabel 4,7
Sumatera Utara,Deli Serdang,Difabel 4,229
Sumatera Utara,Humbang Hasundutan,Difabel 4,0
Sumatera Utara,Karo,Difabel 4,52
Sumatera Utara,Kota Binjai,Difabel 4,62
Sumatera Utara,Kota Gunungsitoli,Difabel 4,16
Sumatera Utara,Kota Medan,Difabel 4,92
Sumatera Utara,Kota Padang Sidimpuan,Difabel 4,9
Sumatera Utara,Kota Pematangsiantar,Difabel 4,7
Sumatera Utara,Kota Sibolga,Difabel 4,26
Sumatera Utara,Kota Tanjung Balai,Difabel 4,21
Sumatera Utara,Kota Tebing Tinggi,Difabel 4,56
Sumatera Utara,Labuhanbatu,Difabel 4,9
Sumatera Utara,Labuhanbatu Selatan,Difabel 4,15
Sumatera Utara,Labuhanbatu Utara,Difabel 4,15
Sumatera Utara,Langkat,Difabel 4,56
Sumatera Utara,Mandailing Natal,Difabel 4,24
Sumatera Utara,Nias,Difabel 4,61
Sumatera Utara,Nias Barat,Difabel 4,33
Sumatera Utara,Nias Selatan,Difabel 4,23
Sumatera Utara,Nias Utara,Difabel 4,45
Sumatera Utara,Padang Lawas,Difabel 4,1
Sumatera Utara,Padang Lawas Utara,Difabel 4,12
Sumatera Utara,Pakpak Bharat,Difabel 4,29
Sumatera Utara,Samosir,Difabel 4,76
Sumatera Utara,Serdang Bedagai,Difabel 4,147
Sumatera Utara,Simalungun,Difabel 4,165
Sumatera Utara,Tapanuli Selatan,Difabel 4,57
Sumatera Utara,Tapanuli Tengah,Difabel 4,84
Sumatera Utara,Tapanuli Utara,Difabel 4,9
Sumatera Utara,Toba Samosir,Difabel 4,49
Aceh,Aceh Selatan,Difabel 5,65
Aceh,Kota Subulussalam,Difabel 5,13
Aceh,Pidie Jaya,Difabel 5,59
Bali,Badung,Difabel 5,72
Bali,Bangli,Difabel 5,76
Bali,Buleleng,Difabel 5,139
Bali,Gianyar,Difabel 5,138
Bali,Jembrana,Difabel 5,176
Bali,Karangasem,Difabel 5,156
Bali,Klungkung,Difabel 5,98
Bali,Kota Denpasar,Difabel 5,68
Bali,Tabanan,Difabel 5,207
Banten,Kota Serang,Difabel 5,54
Banten,Kota Tangerang,Difabel 5,285
Banten,Lebak,Difabel 5,178
Banten,Tangerang,Difabel 5,236
Bengkulu,Kota Bengkulu,Difabel 5,81
Gorontalo,Gorontalo Utara,Difabel 5,38
Gorontalo,Kota Gorontalo,Difabel 5,165
Jambi,Kerinci,Difabel 5,26
Jambi,Kota Jambi,Difabel 5,126
Jambi,Merangin,Difabel 5,128
Jawa Barat,Bandung,Difabel 5,691
Jawa Barat,Bandung Barat,Difabel 5,443
Jawa Barat,Bekasi,Difabel 5,391
Jawa Barat,Bogor,Difabel 5,600
Jawa Barat,Ciamis,Difabel 5,779
Jawa Barat,Cianjur,Difabel 5,291
Jawa Barat,Cirebon,Difabel 5,425
Jawa Barat,Garut,Difabel 5,699
Jawa Barat,Indramayu,Difabel 5,726
Jawa Barat,Karawang,Difabel 5,435
Jawa Barat,Kota Bandung,Difabel 5,881
Jawa Barat,Kota Banjar,Difabel 5,103
Jawa Barat,Kota Bekasi,Difabel 5,412
Jawa Barat,Kota Bogor,Difabel 5,326
Jawa Barat,Kota Cimahi,Difabel 5,214
Jawa Barat,Kota Cirebon,Difabel 5,179
Jawa Barat,Kota Depok,Difabel 5,445
Jawa Barat,Kota Sukabumi,Difabel 5,111
Jawa Barat,Kota Tasikmalaya,Difabel 5,204
Jawa Barat,Kuningan,Difabel 5,823
Jawa Barat,Majalengka,Difabel 5,620
Jawa Barat,Pangandaran,Difabel 5,252
Jawa Barat,Purwakarta,Difabel 5,312
Jawa Barat,Subang,Difabel 5,526
Jawa Barat,Sukabumi,Difabel 5,659
Jawa Barat,Sumedang,Difabel 5,460
Jawa Barat,Tasikmalaya,Difabel 5,776
Jawa Tengah,Banjarnegara,Difabel 5,438
Jawa Tengah,Banyumas,Difabel 5,595
Jawa Tengah,Batang,Difabel 5,105
Jawa Tengah,Blora,Difabel 5,105
Jawa Tengah,Boyolali,Difabel 5,230
Jawa Tengah,Brebes,Difabel 5,154
Jawa Tengah,Cilacap,Difabel 5,443
Jawa Tengah,Demak,Difabel 5,169
Jawa Tengah,Grobogan,Difabel 5,189
Jawa Tengah,Jepara,Difabel 5,319
Jawa Tengah,Karanganyar,Difabel 5,302
Jawa Tengah,Kebumen,Difabel 5,414
Jawa Tengah,Kendal,Difabel 5,405
Jawa Tengah,Klaten,Difabel 5,450
Jawa Tengah,Kota Magelang,Difabel 5,57
Jawa Tengah,Kota Pekalongan,Difabel 5,86
Jawa Tengah,Kota Salatiga,Difabel 5,54
Jawa Tengah,Kota Semarang,Difabel 5,284
Jawa Tengah,Kota Surakarta,Difabel 5,361
Jawa Tengah,Kota Tegal,Difabel 5,58
Jawa Tengah,Kudus,Difabel 5,190
Jawa Tengah,Magelang,Difabel 5,576
Jawa Tengah,Pati,Difabel 5,415
Jawa Tengah,Pekalongan,Difabel 5,251
Jawa Tengah,Pemalang,Difabel 5,238
Jawa Tengah,Purbalingga,Difabel 5,619
Jawa Tengah,Purworejo,Difabel 5,199
Jawa Tengah,Rembang,Difabel 5,138
Jawa Tengah,Semarang,Difabel 5,85
Jawa Tengah,Sragen,Difabel 5,2573
Jawa Tengah,Sukoharjo,Difabel 5,813
Jawa Tengah,Tegal,Difabel 5,301
Jawa Tengah,Temanggung,Difabel 5,265
Jawa Tengah,Wonogiri,Difabel 5,474
Jawa Tengah,Wonosobo,Difabel 5,202
Jawa Timur,Bangkalan,Difabel 5,11461
Jawa Timur,Banyuwangi,Difabel 5,404
Jawa Timur,Blitar,Difabel 5,734
Jawa Timur,Bojonegoro,Difabel 5,267
Jawa Timur,Bondowoso,Difabel 5,136
Jawa Timur,Gresik,Difabel 5,390
Jawa Timur,Jember,Difabel 5,489
Jawa Timur,Jombang,Difabel 5,617
Jawa Timur,Kediri,Difabel 5,594
Jawa Timur,Kota Batu,Difabel 5,80
Jawa Timur,Kota Blitar,Difabel 5,94
Jawa Timur,Kota Kediri,Difabel 5,197
Jawa Timur,Kota Madiun,Difabel 5,384
Jawa Timur,Kota Malang,Difabel 5,738
Jawa Timur,Kota Mojokerto,Difabel 5,52
Jawa Timur,Kota Pasuruan,Difabel 5,135
Jawa Timur,Kota Probolinggo,Difabel 5,88
Jawa Timur,Kota Surabaya,Difabel 5,1685
Jawa Timur,Lamongan,Difabel 5,1398
Jawa Timur,Lumajang,Difabel 5,274
Jawa Timur,Madiun,Difabel 5,771
Jawa Timur,Magetan,Difabel 5,124
Jawa Timur,Malang,Difabel 5,626
Jawa Timur,Mojokerto,Difabel 5,406
Jawa Timur,Nganjuk,Difabel 5,308
Jawa Timur,Ngawi,Difabel 5,393
Jawa Timur,Pacitan,Difabel 5,159
Jawa Timur,Pamekasan,Difabel 5,173669
Jawa Timur,Pasuruan,Difabel 5,393
Jawa Timur,Ponorogo,Difabel 5,316
Jawa Timur,Probolinggo,Difabel 5,132
Jawa Timur,Sampang,Difabel 5,512
Jawa Timur,Sidoarjo,Difabel 5,539
Jawa Timur,Situbondo,Difabel 5,277
Jawa Timur,Sumenep,Difabel 5,525
Jawa Timur,Trenggalek,Difabel 5,169
Jawa Timur,Tuban,Difabel 5,2852
Jawa Timur,Tulungagung,Difabel 5,820
Kalimantan Barat,Bengkayang,Difabel 5,92
Kalimantan Barat,Kapuas Hulu,Difabel 5,81
Kalimantan Barat,Kayong Utara,Difabel 5,24
Kalimantan Barat,Ketapang,Difabel 5,287
Kalimantan Barat,Kota Pontianak,Difabel 5,197
Kalimantan Barat,Kota Singkawang,Difabel 5,76
Kalimantan Barat,Kubu Raya,Difabel 5,69
Kalimantan Barat,Landak,Difabel 5,123
Kalimantan Barat,Melawi,Difabel 5,45
Kalimantan Barat,Mempawah,Difabel 5,123
Kalimantan Barat,Sambas,Difabel 5,203
Kalimantan Barat,Sanggau,Difabel 5,59
Kalimantan Barat,Sekadau,Difabel 5,101
Kalimantan Barat,Sintang,Difabel 5,141
Kalimantan Selatan,Hulu Sungai Selatan,Difabel 5,140
Kalimantan Selatan,Tabalong,Difabel 5,84
Kalimantan Selatan,Tanah Laut,Difabel 5,128
Kalimantan Selatan,Tapin,Difabel 5,49
Kalimantan Tengah,Barito Timur,Difabel 5,32
Kalimantan Tengah,Barito Utara,Difabel 5,63
Kalimantan Tengah,Gunung Mas,Difabel 5,61
Kalimantan Tengah,Kapuas,Difabel 5,54
Kalimantan Tengah,Katingan,Difabel 5,79
Kalimantan Tengah,Kota Palangkaraya,Difabel 5,67
Kalimantan Tengah,Lamandau,Difabel 5,45
Kalimantan Tengah,Murung Raya,Difabel 5,80
Kalimantan Tengah,Pulang Pisau,Difabel 5,77
Kalimantan Tengah,Seruyan,Difabel 5,26
Kalimantan Tengah,Sukamara,Difabel 5,14
Kalimantan Timur,Berau,Difabel 5,75
Kalimantan Timur,Kota Balikpapan,Difabel 5,201
Kalimantan Timur,Kota Bontang,Difabel 5,109
Kalimantan Timur,Kota Samarinda,Difabel 5,346
Kalimantan Timur,Kutai Barat,Difabel 5,69
Kalimantan Timur,Kutai Kartanegara,Difabel 5,324
Kalimantan Timur,Kutai Timur,Difabel 5,55
Kalimantan Timur,Mahakam Ulu,Difabel 5,27
Kalimantan Timur,Paser,Difabel 5,71
Kalimantan Timur,Penajam Paser Utara,Difabel 5,74
Kalimantan Utara,Kota Tarakan,Difabel 5,198
Kepulauan Bangka Belitung,Bangka,Difabel 5,124
Kepulauan Bangka Belitung,Belitung,Difabel 5,49
Kepulauan Bangka Belitung,Kota Pangkalpinang,Difabel 5,66
Kepulauan Riau,Kota Tanjungpinang,Difabel 5,61
Lampung,Kota Bandar Lampung,Difabel 5,181
Lampung,Kota Metro,Difabel 5,62
Lampung,Lampung Barat,Difabel 5,76
Lampung,Lampung Selatan,Difabel 5,118
Lampung,Lampung Tengah,Difabel 5,171
Lampung,Lampung Timur,Difabel 5,196
Lampung,Lampung Utara,Difabel 5,64
Lampung,Mesuji,Difabel 5,93
Lampung,Pesawaran,Difabel 5,48
Lampung,Pesisir Barat,Difabel 5,31
Lampung,Pringsewu,Difabel 5,65
Lampung,Tanggamus,Difabel 5,164
Lampung,Tulang Bawang,Difabel 5,17
Lampung,Tulang Bawang Barat,Difabel 5,30
Lampung,Way Kanan,Difabel 5,161
Maluku,Buru,Difabel 5,12
Maluku,Buru Selatan,Difabel 5,13
Maluku,Kepulauan Aru,Difabel 5,5
Maluku,Kota Ambon,Difabel 5,69
Maluku,Kota Tual,Difabel 5,14
Maluku,Maluku Barat Daya,Difabel 5,32
Maluku,Maluku Tengah,Difabel 5,42
Maluku,Maluku Tenggara,Difabel 5,31
Maluku,Maluku Tenggara Barat,Difabel 5,19
Maluku,Seram Bagian Barat,Difabel 5,17
Maluku,Seram Bagian Timur,Difabel 5,1
Maluku Utara,Halmahera Barat,Difabel 5,14
Maluku Utara,Halmahera Selatan,Difabel 5,1
Maluku Utara,Halmahera Tengah,Difabel 5,4
Maluku Utara,Halmahera Timur,Difabel 5,5
Maluku Utara,Halmahera Utara,Difabel 5,24
Maluku Utara,Kepulauan Sula,Difabel 5,15
Maluku Utara,Kota Ternate,Difabel 5,37
Maluku Utara,Kota Tidore Kepulauan,Difabel 5,27
Maluku Utara,Pulau Morotai,Difabel 5,9
Maluku Utara,Pulau Taliabu,Difabel 5,2
Nusa Tenggara Barat,Bima,Difabel 5,74
Nusa Tenggara Barat,Dompu,Difabel 5,51
Nusa Tenggara Barat,Kota Bima,Difabel 5,116
Nusa Tenggara Barat,Kota Mataram,Difabel 5,122
Nusa Tenggara Barat,Lombok Barat,Difabel 5,171
Nusa Tenggara Barat,Lombok Tengah,Difabel 5,277
Nusa Tenggara Barat,Lombok Timur,Difabel 5,194
Nusa Tenggara Barat,Lombok Utara,Difabel 5,73
Nusa Tenggara Barat,Sumbawa,Difabel 5,109
Nusa Tenggara Barat,Sumbawa Barat,Difabel 5,41
Nusa Tenggara Timur,Alor,Difabel 5,173
Nusa Tenggara Timur,Belu,Difabel 5,58
Nusa Tenggara Timur,Ende,Difabel 5,107
Nusa Tenggara Timur,Flores Timur,Difabel 5,162
Nusa Tenggara Timur,Kota Kupang,Difabel 5,103
Nusa Tenggara Timur,Kupang,Difabel 5,97
Nusa Tenggara Timur,Lembata,Difabel 5,120
Nusa Tenggara Timur,Malaka,Difabel 5,19
Nusa Tenggara Timur,Manggarai,Difabel 5,90
Nusa Tenggara Timur,Manggarai Barat,Difabel 5,55
Nusa Tenggara Timur,Manggarai Timur,Difabel 5,8
Nusa Tenggara Timur,Nagekeo,Difabel 5,119
Nusa Tenggara Timur,Ngada,Difabel 5,37
Nusa Tenggara Timur,Rote Ndao,Difabel 5,62
Nusa Tenggara Timur,Sabu Raijua,Difabel 5,41
Nusa Tenggara Timur,Sikka,Difabel 5,435
Nusa Tenggara Timur,Sumba Barat,Difabel 5,36
Nusa Tenggara Timur,Sumba Barat Daya,Difabel 5,14
Nusa Tenggara Timur,Sumba Tengah,Difabel 5,3
Nusa Tenggara Timur,Sumba Timur,Difabel 5,52
Nusa Tenggara Timur,Timor Tengah Selatan,Difabel 5,100
Nusa Tenggara Timur,Timor Tengah Utara,Difabel 5,466
Papua,Asmat,Difabel 5,0
Papua,Biak Numfor,Difabel 5,23
Papua,Boven Digoel,Difabel 5,0
Papua,Deiyai,Difabel 5,0
Papua,Dogiyai,Difabel 5,27
Papua,Intan Jaya,Difabel 5,17
Papua,Jayapura,Difabel 5,17
Papua,Jayawijaya,Difabel 5,0
Papua,Keerom,Difabel 5,13
Papua,Kepulauan Yapen,Difabel 5,10
Papua,Kota Jayapura,Difabel 5,40
Papua,Lanny Jaya,Difabel 5,0
Papua,Mamberamo Raya,Difabel 5,0
Papua,Mamberamo Tengah,Difabel 5,0
Papua,Mappi,Difabel 5,2
Papua,Merauke,Difabel 5,25
Papua,Mimika,Difabel 5,9
Papua,Nabire,Difabel 5,23
Papua,Nduga,Difabel 5,2
Papua,Paniai,Difabel 5,265
Papua,Pegunungan Bintang,Difabel 5,0
Papua,Puncak,Difabel 5,0
Papua,Puncak Jaya,Difabel 5,112
Papua,Sarmi,Difabel 5,8
Papua,Supiori,Difabel 5,2
Papua,Tolikara,Difabel 5,0
Papua,Waropen,Difabel 5,0
Papua,Yahukimo,Difabel 5,1
Papua,Yalimo,Difabel 5,0
Riau,Bengkalis,Difabel 5,28
Riau,Indragiri Hilir,Difabel 5,87
Riau,Indragiri Hulu,Difabel 5,369
Riau,Kampar,Difabel 5,108
Riau,Kepulauan Meranti,Difabel 5,81
Riau,Kota Dumai,Difabel 5,56
Riau,Kota Pekanbaru,Difabel 5,83
Riau,Kuantan Singingi,Difabel 5,23
Riau,Pelalawan,Difabel 5,66
Riau,Rokan Hilir,Difabel 5,62
Riau,Rokan Hulu,Difabel 5,109
Riau,Siak,Difabel 5,103
Sulawesi Barat,Mamasa,Difabel 5,44
Sulawesi Barat,Polewali Mandar,Difabel 5,141
Sulawesi Selatan,Bantaeng,Difabel 5,56
Sulawesi Selatan,Barru,Difabel 5,232
Sulawesi Selatan,Bone,Difabel 5,276
Sulawesi Selatan,Bulukumba,Difabel 5,223
Sulawesi Selatan,Enrekang,Difabel 5,520
Sulawesi Selatan,Gowa,Difabel 5,263
Sulawesi Selatan,Jeneponto,Difabel 5,150
Sulawesi Selatan,Kepulauan Selayar,Difabel 5,82
Sulawesi Selatan,Kota Makassar,Difabel 5,312
Sulawesi Selatan,Kota Palopo,Difabel 5,76
Sulawesi Selatan,Kota Pare Pare,Difabel 5,119
Sulawesi Selatan,Luwu,Difabel 5,194
Sulawesi Selatan,Luwu Timur,Difabel 5,108
Sulawesi Selatan,Luwu Utara,Difabel 5,132
Sulawesi Selatan,Maros,Difabel 5,123
Sulawesi Selatan,Pangkajene Dan Kepulauan,Difabel 5,190
Sulawesi Selatan,Pinrang,Difabel 5,104
Sulawesi Selatan,Sidenreng Rappang,Difabel 5,93
Sulawesi Selatan,Sinjai,Difabel 5,99
Sulawesi Selatan,Soppeng,Difabel 5,145
Sulawesi Selatan,Takalar,Difabel 5,215
Sulawesi Selatan,Tana Toraja,Difabel 5,169
Sulawesi Selatan,Toraja Utara,Difabel 5,148
Sulawesi Selatan,Wajo,Difabel 5,148
Sulawesi Tengah,Donggala,Difabel 5,43
Sulawesi Tengah,Morowali,Difabel 5,17
Sulawesi Tengah,Parigi Moutong,Difabel 5,104
Sulawesi Tenggara,Bombana,Difabel 5,77
Sulawesi Tenggara,Buton,Difabel 5,43
Sulawesi Tenggara,Buton Selatan,Difabel 5,19
Sulawesi Tenggara,Buton Tengah,Difabel 5,24
Sulawesi Tenggara,Buton Utara,Difabel 5,7
Sulawesi Tenggara,Kolaka,Difabel 5,61
Sulawesi Tenggara,Kolaka Timur,Difabel 5,25
Sulawesi Tenggara,Kolaka Utara,Difabel 5,105
Sulawesi Tenggara,Konawe,Difabel 5,68
Sulawesi Tenggara,Konawe Kepulauan,Difabel 5,41
Sulawesi Tenggara,Konawe Selatan,Difabel 5,81
Sulawesi Tenggara,Konawe Utara,Difabel 5,15
Sulawesi Tenggara,Kota Bau Bau,Difabel 5,84
Sulawesi Tenggara,Kota Kendari,Difabel 5,70
Sulawesi Tenggara,Muna,Difabel 5,31
Sulawesi Tenggara,Muna Barat,Difabel 5,30
Sulawesi Tenggara,Wakatobi,Difabel 5,25
Sulawesi Utara,Bolaang Mongondow Utara,Difabel 5,15
Sulawesi Utara,Kep. Siau Tagulandang Biaro,Difabel 5,24
Sulawesi Utara,Kepulauan Talaud,Difabel 5,57
Sulawesi Utara,Kota Kotamobagu,Difabel 5,15
Sulawesi Utara,Minahasa,Difabel 5,57
Sulawesi Utara,Minahasa Tenggara,Difabel 5,32
Sumatera Barat,Kota Padang,Difabel 5,284
Sumatera Barat,Kota Padang Panjang,Difabel 5,40
Sumatera Barat,Kota Pariaman,Difabel 5,42
Sumatera Barat,Kota Sawahlunto,Difabel 5,68
Sumatera Selatan,Banyuasin,Difabel 5,112
Sumatera Selatan,Empat Lawang,Difabel 5,11
Sumatera Selatan,Kota Lubuklinggau,Difabel 5,28
Sumatera Selatan,Kota Pagar Alam,Difabel 5,32
Sumatera Selatan,Kota Palembang,Difabel 5,116
Sumatera Selatan,Kota Prabumulih,Difabel 5,60
Sumatera Selatan,Lahat,Difabel 5,101
Sumatera Selatan,Muara Enim,Difabel 5,130
Sumatera Selatan,Musi Banyuasin,Difabel 5,99
Sumatera Selatan,Musi Rawas,Difabel 5,75
Sumatera Selatan,Musi Rawas Utara,Difabel 5,33
Sumatera Selatan,Ogan Ilir,Difabel 5,98
Sumatera Selatan,Ogan Komering Ilir,Difabel 5,52
Sumatera Selatan,Ogan Komering Ulu,Difabel 5,97
Sumatera Selatan,Ogan Komering Ulu Selatan,Difabel 5,41
