Perusahaan,Sektor
PT Kudamas Autoindo,Automobile / Automotive Ancillary / Vehicle
PT Kudamas Distribusindo,Manufacturing / Production
PT Kudo Teknologi Indonesia,Computer/Information Technology (Software)
PT Kudos Indonesia,Exhibitions/Event management/MICE
PT Kudus Jaya Motor,Automobile/Automotive Ancillary/Vehicle
PT Kufner Indonesia,Apparel
PT Kuhlindo Persada,"Consulting (IT, Science, Engineering & Technical)"
PT Kuka Aku Suka,Advertising/Marketing/Promotion/PR
PT Kukdong International,Textiles / Garment
PT KUKJINDO,Grooming/Beauty/Fitness
PT Kuku Sejati Dinamika (Bekasi),Others
PT Kukuh Mandiri Lestari,Others
PT Kula Utama Loka Agra,Semiconductor/Wafer Fabrication
PT Kuliner Digital Sejahtera (Subsidiary by ISMAYA GROUP),Food & Beverage/Catering/Restaurant
PT Kuliner Sukses Abadi,Food & Beverage / Catering / Restaurant
PT Kuliner Sumber Berkat,Food & Beverage/Catering/Restaurant
PT Kulixa Indonesia,Transportation/Logistics
PT Kultindo Ereshamas,Mining
PT Kultur Kopi Indonesia,Food & Beverage/Catering/Restaurant
PT Kumaitu Cargo,Transportation/Logistics
PT Kumala Kencana Cipta,General & Wholesale Trading
PT Kumala Kencana Kreasindo,Electrical & Electronics
PT Kumala Logistics,Transportation/Logistics
PT Kumala Motor Sejahtera,Transportation/Logistics
PT Kumala Prima,Manufacturing/Production
PT Kumala Prima Motor,Automobile / Automotive Ancillary / Vehicle
PT Kumala Sejati Hijau,Manufacturing / Production
PT Kumala Wandira (Surabaya),Construction / Building / Engineering
PT Kumala Wandira Danarta,Construction / Building / Engineering
PT Kumata Indonesia,Manufacturing / Production
PT Kumgang Hyundai Indonesia,Manufacturing/Production
PT Kumkang Tech Indonesia,Manufacturing/Production
PT KUMKANGKIND ENGINEERING INDONESIA,Construction/Building/Engineering
PT Kumon (Kelapa Gading Square),Education
PT Kunchy Simulation,"Consulting (IT, Science, Engineering & Technical)"
PT Kunci Inti Transindo,Transportation / Logistics
PT Kunci Inti Transindo (Jakarta),Transportation / Logistics
PT Kunci Rumah Sistema,General & Wholesale Trading
PT KUNINGAN GRAHA SAMATAS,Property/Real Estate
PT Kunsheng International,Heavy Industrial/Machinery/Equipment
PT Kupuku Metamorfosis Nusantara,Computer/Information Technology (Software)
PT Kura Kura,Travel/Tourism
PT Kura Prima Inovasi,Accounting/Audit/Tax Services
PT Kurabo Manunggal Textile Industries,Textiles / Garment
PT Kuraygeo Service Indonesia,Electrical & Electronics
PT KURETAKESO HOTEL INDONESIA,Hotel/Hospitality
PT Kurhanz Trans,Transportation/Logistics
PT Kurios Utama,Textiles/Garment
PT Kuripasai Intrada,Transportation / Logistics
PT Kurnia Abadi Selaras,Healthcare/Medical
PT Kurnia Angke,General & Wholesale Trading
PT Kurnia Anugerah Sentosa,Polymer/Plastic/Rubber/Tyres
PT Kurnia Astasurya,Retail/Merchandise
PT Kurnia Batang Hari Berjaya,Agricultural/Plantation/Poultry/Fisheries
PT Kurnia Berdikari Sejahtera,Retail/Merchandise
PT KURNIA BINTANG RAJAWALI (FAME 74),Others
PT Kurnia Bumiindah Cemerlang,Manufacturing / Production
PT Kurnia Cahaya Suburlestari,Repair & Maintenance Services
PT Kurnia Cipinang Jaya,Consumer Products/FMCG
PT Kurnia Cipta Teknologi,Others
PT Kurnia Duta Elektrik,General & Wholesale Trading
PT Kurnia Eka Nusa,Heavy Industrial/Machinery/Equipment
PT Kurnia Elok,Exhibitions / Event management / MICE
PT Kurnia Inti Sejahtera,Property/Real Estate
PT KURNIA JAYA MUKTI SENTOSA,Manufacturing / Production
PT Kurnia Makmur Abadi Jaya,Chemical/Fertilizers/Pesticides
PT Kurnia Mandiri Adiperkasa,Mining
PT Kurnia Megah Mandiri,Others
PT KURNIA MITRA DUTA SENTOSA,Manufacturing/Production
PT Kurnia Mitra Duta Sentosa,Food & Beverage/Catering/Restaurant
PT Kurnia Mitra Lestari,Food & Beverage/Catering/Restaurant
PT Kurnia Mitra Sejati,General & Wholesale Trading
PT Kurnia Mulya Putra,Telecommunication
PT Kurnia Mustika Indah Lestari,Construction/Building/Engineering
PT Kurnia Nata Kencana,Architectural Services/Interior Designing
PT Kurnia Niagatama Sejahtera,General & Wholesale Trading
PT Kurnia Perkasa,Human Resources Management/Consulting
PT Kurnia Putra Perkasa,General & Wholesale Trading
PT Kurnia Ratu Kencana,Textiles/Garment
PT Kurnia Safety Supplies,General & Wholesale Trading
PT Kurnia Sakti Abadi,Textiles / Garment
PT Kurnia Selaras Abadi,Retail/Merchandise
PT Kurnia Selaras Sejati,Accounting/Audit/Tax Services
PT Kurnia Surya Santosa,Others
PT KURNIA SYLVA CONSULTINDO,Consulting (Business & Management)
PT Kurnia Tetap Mulia (Medan),Hotel/Hospitality
PT Kurnia Tetap Mulia (Surabaya),Hotel/Hospitality
PT Kurnia Trading,General & Wholesale Trading
PT Kurnia Tunggal Nugraha,General & Wholesale Trading
PT Kurnia Wijaya Aneka Industri,Consumer Products/FMCG
PT Kurniadi Utama,Heavy Industrial/Machinery/Equipment
PT KURNIALAND,Property/Real Estate
PT Kurnianusa Jaya Sukses,Automobile/Automotive Ancillary/Vehicle
PT Kurongkor Utama,Telecommunication
PT KUS Building Supplies,General & Wholesale Trading
PT Kusano Sangyo Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Kusemas Citra Mandiri,Construction / Building / Engineering
PT Kustodian Sentral Efek Indonesia,Stockbroking/Securities
PT Kusuma Indograha Abadi,Textiles/Garment
PT Kusuma Inti Murti (PT KIM),Advertising/Marketing/Promotion/PR
PT KUSUMA KARYA SELARAS,Construction / Building / Engineering
PT Kusuma Kemindo Sentosa,Chemical / Fertilizers / Pesticides
PT Kusuma Kencana Khatulistiwa,Retail/Merchandise
PT Kusuma Megahperdana,Retail/Merchandise
PT Kusuma Mulia,Textiles / Garment
PT Kusuma Sampurna Mulia,Retail/Merchandise
PT Kusuma Sandang Mekarjaya,Textiles / Garment
PT Kusuma Satria Dinasastri Wisatajaya,Property/Real Estate
PT Kusuma Teknik Persada,Heavy Industrial/Machinery/Equipment
PT Kusuma Tirta Perkasa,Consumer Products/FMCG
PT Kusumahadi Santosa,Textiles/Garment
PT Kusumantara Graha Jayatrisna,Property / Real Estate
PT KUSUMAYUDHA MUKTIKA MOTOR,Automobile/Automotive Ancillary/Vehicle
PT Kuta Bali Sejahtera,Hotel / Hospitality
PT Kuta Beachwear,Manufacturing / Production
PT Kuta Cemerlang Bali Jaya (KCBJ Tours),Travel / Tourism
PT Kutai Chip Mill (KCM),Agricultural/Plantation/Poultry/Fisheries
PT Kutai Energi,Mining
PT Kutai Energi (PT Del Navigia),Mining
PT Kutai Permai (Kutai Permai Hotel),Hotel / Hospitality
PT Kutai Timber Indonesia,Wood / Fibre / Paper
PT Kutama Mining Indonesia,Mining
PT Kutama Prima Mining,Mining
PT Kutilang Paksi Mas,Retail / Merchandise
PT Kuwera Jaya Nusantara,General & Wholesale Trading
PT Kuwera Pandukarya Mega Engineering,Construction/Building/Engineering
PT Kvadrat Concept Indonesia,Architectural Services/Interior Designing
PT KVG GLOBAL COAL & MINERALS,General & Wholesale Trading
PT Kwadran Lima Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Kwalita Inspectindo Dinamika,Consulting (Business & Management)
PT Kwalitas Apik Semua Suka,Others
PT Kwan Samudera Mandiri,Transportation/Logistics
PT Kwangduk Worldwide (Factory 2),Textiles/Garment
PT Kwanglim Indonesia,Accounting/Audit/Tax Services
PT Kwarsa Hexagon,"Consulting (IT, Science, Engineering & Technical)"
PT Kwarsa Indah Murni,Manufacturing / Production
PT Kwarta Sukses Abadi,Manufacturing / Production
PT KYDO INDONESIA,Textiles/Garment
PT Kymmoshi Global Indonesia,Manufacturing/Production
PT Kyochemindo Tekniktama,General & Wholesale Trading
PT Kyodo Yushi Lubricants TP Indonesia,Manufacturing/Production
PT Kyoei Denki Trading Indonesia,Manufacturing/Production
PT Kyoraku Blowmolding Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Kyoraku Kanto Mould Indonesia,Manufacturing/Production
PT Kyoseki Indonesia,Accounting/Audit/Tax Services
PT Kyosha Indonesia,Manufacturing/Production
PT Kyowa Indonesia,Manufacturing / Production
PT Kyowa Tangguh Mandiri Indonesia,Security/Law Enforcement
PT KYSC Indonesia,Electrical & Electronics
PT KYUADRAN RUMAH SOLUSI,Property/Real Estate
PT KZP,Food & Beverage/Catering/Restaurant
PT L&M Systems Indonesia,Construction / Building / Engineering
PT L'essential,BioTechnology/Pharmaceutical/Clinical research
PT L'Oreal Indonesia,Consumer Products/FMCG
PT L7 Systems,Computer/Information Technology (Software)
PT La Innomation Engineering,Heavy Industrial/Machinery/Equipment
PT La Joya,Hotel / Hospitality
PT La Taverna Bali,Hotel / Hospitality
PT Lab Elektronika Desain,Arts/Design/Fashion
PT LAB TECHNOLOGI INDONESIA,Manufacturing/Production
PT Labacall Sukses Mandiri,Healthcare/Medical
PT Labafurni,Others
PT Laban Raya Cakrawala,Manufacturing / Production
PT Laban Raya Samodra,Chemical/Fertilizers/Pesticides
PT Label Inovasi Indonesia,Advertising/Marketing/Promotion/PR
PT Labersa Hutahaean,Hotel/Hospitality
PT Labora Duta Anugrah,Human Resources Management/Consulting
PT Labora Teknika Saintifika,Healthcare/Medical
PT LABORATORIUM KEDUNGDORO,Healthcare/Medical
PT Laboratorium Medio Pratama,Environment/Health/Safety
PT Laboratorium Solusi Indonesia,BioTechnology/Pharmaceutical/Clinical research
PT Laborindo Sarana,BioTechnology/Pharmaceutical/Clinical research
PT Labquip Indoprima,Healthcare/Medical
PT Labtech Penta International,"Consulting (IT, Science, Engineering & Technical)"
PT Labuan Monodon,Agricultural / Plantation / Poultry / Fisheries
PT Lacosta Indonesia,Food & Beverage / Catering / Restaurant
PT LADANG ANUGERAH,General & Wholesale Trading
PT Ladang Jati Sejahtera,Construction / Building / Engineering
PT Ladang Mandiri,General & Wholesale Trading
PT Ladewindo Garment Manufacturer,Manufacturing / Production
PT Ladfanid Konsultindo Batam,Consulting (Business & Management)
PT Lady Americana Indonesia,Manufacturing / Production
PT Laface Cheonsa International,Healthcare / Medical
PT Lafel Makmur Indonesia,BioTechnology / Pharmaceutical / Clinical research
PT LAGALIGO TIRTA WISATA (Bali),Travel/Tourism
PT Laguna Karya,Mining
PT Laguna Nauli Basa,Manufacturing/Production
PT Laju Karunia Jaya,Construction/Building/Engineering
PT Laju Makmur Sentosa,Manufacturing/Production
PT Laju Niaga Gemilang,Repair & Maintenance Services
PT LAJU PANGESTUJAYA,Construction/Building/Engineering
PT Laju Paramitra,Computer / Information Technology (Software)
PT Laju Perdana Indah,Agricultural/Plantation/Poultry/Fisheries
PT Lakemba Citra Indonesia,Telecommunication
PT LAKINDO PRIMAJASA SENTOSA,General & Wholesale Trading
PT Laksana Dewa Satria,Computer / Information Technology (Software)
PT Laksana Kurnia Mandiri Sejati,Manufacturing/Production
PT Laksana Kurnia Mandiri Sejati,Manufacturing / Production
PT Laksana Matra Sedaya,Architectural Services/Interior Designing
PT Laksana Rajawali Propertindo,Property/Real Estate
PT Laksana Tata Indonesia,Consulting (Business & Management)
PT Laksmi Widya Pratama,Food & Beverage/Catering/Restaurant
PT Laksmindo Bahtera,Entertainment / Media
PT Lakta Aroma Indonesia,Manufacturing/Production
PT Laku Indonesia,Computer/Information Technology (Software)
PT Laku6 Online Indonesia,Retail/Merchandise
PT Lam Seng Hang Indonesia,Chemical/Fertilizers/Pesticides
PT laman Tekno Digital,Computer/Information Technology (Software)
PT Lamba Rasandai Utama,Oil / Gas / Petroleum
PT Lambang Barata,Manufacturing / Production
PT Lambang Jaya,Agricultural / Plantation / Poultry / Fisheries
PT Lambang Sejati,Property/Real Estate
PT Lambang Surya Lestari,Manufacturing/Production
PT Lambang Utama,Consumer Products / FMCG
PT Lamberti Indonesia,Chemical/Fertilizers/Pesticides
PT Lamborghini Casa Indonesia,Arts/Design/Fashion
PT LAMERTA BANGUN PRIMA,Consumer Products / FMCG
PT Lamicitra Nusantara Tbk (Semarang Branch),Property/Real Estate
PT Lamicitra Nusantara Tbk (Surabaya),Property / Real Estate
PT Laminda Travelindo Mandiri,Travel / Tourism
PT Lamindo Inter Multicon,Construction / Building / Engineering
PT LAMINDO INTER MULTIKON,Mining
PT Lamindo Jaya Indo Mandiri,General & Wholesale Trading
PT Lamipak Primula Indonesia,Manufacturing/Production
PT Lamitech Indonesia,General & Wholesale Trading
PT Lamjaya Global Solusi,Computer/Information Technology (Software)
PT LAMJAYA INOVASI KOMPUTINDO,Computer/Information Technology (Hardware)
PT Lamoon Soft Solutions,Computer/Information Technology (Software)
PT Lampbond Indonesia,General & Wholesale Trading
PT Lampiri Djaja Abadi,"Consulting (IT, Science, Engineering & Technical)"
PT Lampu Hijau,Manufacturing / Production
PT Lampung Jaya Sentosa,Property/Real Estate
PT Lampungmas Intisejahtera,Retail/Merchandise
PT Lamtana Multijaya,General & Wholesale Trading
PT Lana Global Indotama,General & Wholesale Trading
PT Lanang Asli,Hotel / Hospitality
PT Lancang Kuning Sukses,Construction/Building/Engineering
PT Lancar Abadi Jaya,Consumer Products/FMCG
PT Lancar Bola Batu Sejahtera,Consumer Products / FMCG
PT Lancar Central Logistics,Transportation/Logistics
PT Lancar Jaya Cargotama,Transportation/Logistics
PT Lancar Jaya Globalindo,"Consulting (IT, Science, Engineering & Technical)"
PT Lancar Jaya Makmur Abadi,Construction/Building/Engineering
PT Lancar Makmur Bersama,Manufacturing / Production
PT Lancar Makmur Sejahtera,Heavy Industrial/Machinery/Equipment
PT Lancar Prima,Consumer Products / FMCG
PT Lancar Sari Bali,Manufacturing/Production
PT Lancar Sukses Mandiri,Automobile/Automotive Ancillary/Vehicle
PT Lancar Transport,Chemical/Fertilizers/Pesticides
PT Lancarjaya Mandiri Abadi,Construction/Building/Engineering
PT Lancarjaya Mitra Abadi,Mining
PT Lancartama Sejati,Property/Real Estate
PT Lancaster Nusantara Cigarindo,Manufacturing/Production
PT Land Studio Prestasi,Architectural Services/Interior Designing
PT Landfall Bali Utama,Manufacturing / Production
PT Landmega Tekindo,Computer / Information Technology (Hardware)
PT Landseadoor International Shipping,Mining
PT Laneige Indonesia Pacific,Grooming/Beauty/Fitness
PT Lang Jaya Makmur Bersama,Consulting (Business & Management)
PT Lang Jaya Makmur Bersama,Human Resources Management / Consulting
PT Lang Jaya Makmur Bersama (Semarang),Consulting (Business & Management)
PT Langdon & Seah Indonesia (Bali),Construction / Building / Engineering
PT Langen Kridha Pratyangga Tbk,Hotel/Hospitality
PT Langgai Agrindo Agung,Agricultural/Plantation/Poultry/Fisheries
PT Langganan Kita Bersama,Heavy Industrial/Machinery/Equipment
PT Langgar Kreasi Nusantara,General & Wholesale Trading
PT Langgeng Arta Makmur,Repair & Maintenance Services
PT Langgeng Ayomlestari,Advertising/Marketing/Promotion/PR
PT Langgeng Citra Bersama,Consulting (Business & Management)
PT Langgeng Daya Agrindo,Mining
PT Langgeng Dunia Selaras,Hotel/Hospitality
PT LANGGENG ERA CEMERLANG,Grooming/Beauty/Fitness
PT Langgeng Jaya Fiberindo,Polymer/Plastic/Rubber/Tyres
PT Langgeng Karya Makmur Lestari,Manufacturing/Production
PT Langgeng Karya Teknik,Construction/Building/Engineering
PT Langgeng Kencana,General & Wholesale Trading
PT Langgeng Kreasi Jayaprima (Bali),Manufacturing/Production
PT Langgeng Makmur Aluminium,Manufacturing/Production
PT Langgeng Makmur Industri Tbk,Manufacturing/Production
PT Langgeng Makmur Industri Tbk (Jakarta),Polymer / Plastic / Rubber / Tyres
PT Langgeng Mandiri Internusa,Heavy Industrial/Machinery/Equipment
PT Langgeng Mitra Resources,Mining
PT Langgeng Multi Usaha,Construction / Building / Engineering
PT LANGGENG PROMO SEJATI,Others
PT Langgeng Sejahtera Kontruksi,Construction/Building/Engineering
PT Langit Asia Fortune,Computer/Information Technology (Software)
PT Langit Biru Agensi ( Bali ),Entertainment/Media
PT Langit Biru Agensi (Panomatics International),Others
PT Langit Biru Transindo,Human Resources Management / Consulting
PT Langit Impian,Computer/Information Technology (Software)
PT Langit Ontrip Internasional,Travel/Tourism
PT Langjaya Makmur Bersama,Others
PT Langkah Bangun Jaya,Construction/Building/Engineering
PT Langkah Gemilang Persada,"Consulting (IT, Science, Engineering & Technical)"
PT Langkah Kasih,Non-Profit Organisation / Social Services / NGO
PT Langkah Maju Sukses (Asia Leader),Consulting (Business & Management)
PT Langkah Mega Wisata,Travel/Tourism
PT Language Studies Indonesia,Education
PT Lanka Semesta Cemerlang,Travel/Tourism
PT Lanna Harita Indonesia ( Jakarta ),Mining
PT Lanna Mining Services,Oil/Gas/Petroleum
PT Lansima Human Resource Development LTD,Human Resources Management / Consulting
PT Lanskap Media Kreasi,Advertising / Marketing / Promotion / PR
PT Lantabura Media,Computer / Information Technology (Software)
PT Lantana Medika,Healthcare/Medical
PT Lante Vinyl Aqualoc,General & Wholesale Trading
PT Lantera Etoz Dunia,General & Wholesale Trading
PT Lantera Karya Aditama,General & Wholesale Trading
PT Lantro Technologies Indonesia,Computer/Information Technology (Software)
PT Laota Anugerah Utama Tuban,Food & Beverage/Catering/Restaurant
PT Laota Bumindo Jaya,Consumer Products / FMCG
PT LAPI Divusi,Computer/Information Technology (Software)
PT Lapi Laboratories,BioTechnology / Pharmaceutical / Clinical research
PT Lapi Laboratories (Balikpapan),BioTechnology/Pharmaceutical/Clinical research
PT Lapi Laboratories (Malang),Chemical / Fertilizers / Pesticides
PT Lapi Laboratories (Yogyakarta),BioTechnology / Pharmaceutical / Clinical research
PT Lapi Laboratories Cab Manado,BioTechnology / Pharmaceutical / Clinical research
PT Laplasindo Pratama,Others
PT Laplasindo Pratama (Surabaya),Electrical & Electronics
PT Laprint Jaya,Printing/Publishing
PT Laras Cipta Pratama,Construction / Building / Engineering
PT Laras Exata Ustanta,Automobile/Automotive Ancillary/Vehicle
PT Laras Trikarsatama,Construction/Building/Engineering
PT Larasati Mitra Sejati,Insurance
